X	Y
109.6492793	-6.017117117
109.2889189	-6.017117117
108.9285586	-6.017117117
108.5681982	-6.017117117
108.2078378	-6.017117117
107.8474775	-6.017117117
107.4871171	-6.017117117
107.1267568	-6.017117117
106.7663964	-6.017117117
106.406036	-6.017117117
106.0456757	-6.017117117
105.6853153	-6.017117117
105.324955	-6.017117117
103.1627928	-6.017117117
117.5772072	-6.377477477
115.415045	-6.377477477
115.0546847	-6.377477477
114.6943243	-6.377477477
114.333964	-6.377477477
113.9736036	-6.377477477
113.6132432	-6.377477477
113.2528829	-6.377477477
112.8925225	-6.377477477
112.5321622	-6.377477477
112.1718018	-6.377477477
111.8114414	-6.377477477
111.4510811	-6.377477477
111.0907207	-6.377477477
110.7303604	-6.377477477
110.37	-6.377477477
110.0096396	-6.377477477
109.6492793	-6.377477477
109.2889189	-6.377477477
108.9285586	-6.377477477
108.5681982	-6.377477477
108.2078378	-6.377477477
107.8474775	-6.377477477
107.4871171	-6.377477477
107.1267568	-6.377477477
106.7663964	-6.377477477
106.406036	-6.377477477
106.0456757	-6.377477477
105.6853153	-6.377477477
105.324955	-6.377477477
103.1627928	-6.377477477
117.5772072	-6.737837838
115.415045	-6.737837838
115.0546847	-6.737837838
114.6943243	-6.737837838
114.333964	-6.737837838
113.9736036	-6.737837838
113.6132432	-6.737837838
113.2528829	-6.737837838
112.8925225	-6.737837838
112.5321622	-6.737837838
112.1718018	-6.737837838
111.8114414	-6.737837838
111.4510811	-6.737837838
111.0907207	-6.737837838
110.7303604	-6.737837838
110.37	-6.737837838
110.0096396	-6.737837838
109.6492793	-6.737837838
109.2889189	-6.737837838
108.9285586	-6.737837838
108.5681982	-6.737837838
108.2078378	-6.737837838
107.8474775	-6.737837838
107.4871171	-6.737837838
107.1267568	-6.737837838
106.7663964	-6.737837838
106.406036	-6.737837838
106.0456757	-6.737837838
105.6853153	-6.737837838
105.324955	-6.737837838
103.1627928	-6.737837838
117.5772072	-7.098198198
115.415045	-7.098198198
115.0546847	-7.098198198
114.6943243	-7.098198198
114.333964	-7.098198198
113.9736036	-7.098198198
113.6132432	-7.098198198
113.2528829	-7.098198198
112.8925225	-7.098198198
112.5321622	-7.098198198
112.1718018	-7.098198198
111.8114414	-7.098198198
111.4510811	-7.098198198
111.0907207	-7.098198198
110.7303604	-7.098198198
110.37	-7.098198198
110.0096396	-7.098198198
109.6492793	-7.098198198
109.2889189	-7.098198198
108.9285586	-7.098198198
108.5681982	-7.098198198
108.2078378	-7.098198198
107.8474775	-7.098198198
107.4871171	-7.098198198
107.1267568	-7.098198198
106.7663964	-7.098198198
106.406036	-7.098198198
106.0456757	-7.098198198
105.6853153	-7.098198198
105.324955	-7.098198198
103.1627928	-7.098198198
117.5772072	-7.458558559
115.415045	-7.458558559
115.0546847	-7.458558559
114.6943243	-7.458558559
114.333964	-7.458558559
113.9736036	-7.458558559
113.6132432	-7.458558559
113.2528829	-7.458558559
112.8925225	-7.458558559
112.5321622	-7.458558559
112.1718018	-7.458558559
111.8114414	-7.458558559
111.4510811	-7.458558559
111.0907207	-7.458558559
110.7303604	-7.458558559
110.37	-7.458558559
110.0096396	-7.458558559
109.6492793	-7.458558559
109.2889189	-7.458558559
108.9285586	-7.458558559
108.5681982	-7.458558559
108.2078378	-7.458558559
107.8474775	-7.458558559
107.4871171	-7.458558559
107.1267568	-7.458558559
106.7663964	-7.458558559
106.406036	-7.458558559
106.0456757	-7.458558559
105.6853153	-7.458558559
105.324955	-7.458558559
103.1627928	-7.458558559
117.5772072	-7.818918919
115.415045	-7.818918919
115.0546847	-7.818918919
114.6943243	-7.818918919
114.333964	-7.818918919
113.9736036	-7.818918919
113.6132432	-7.818918919
113.2528829	-7.818918919
112.8925225	-7.818918919
112.5321622	-7.818918919
112.1718018	-7.818918919
111.8114414	-7.818918919
111.4510811	-7.818918919
111.0907207	-7.818918919
110.7303604	-7.818918919
110.37	-7.818918919
110.0096396	-7.818918919
109.6492793	-7.818918919
109.2889189	-7.818918919
108.9285586	-7.818918919
108.5681982	-7.818918919
108.2078378	-7.818918919
107.8474775	-7.818918919
107.4871171	-7.818918919
107.1267568	-7.818918919
106.7663964	-7.818918919
106.406036	-7.818918919
106.0456757	-7.818918919
105.6853153	-7.818918919
105.324955	-7.818918919
103.1627928	-7.818918919
117.5772072	-8.179279279
115.415045	-8.179279279
115.0546847	-8.179279279
114.6943243	-8.179279279
114.333964	-8.179279279
113.9736036	-8.179279279
113.6132432	-8.179279279
113.2528829	-8.179279279
112.8925225	-8.179279279
112.5321622	-8.179279279
112.1718018	-8.179279279
111.8114414	-8.179279279
111.4510811	-8.179279279
111.0907207	-8.179279279
110.7303604	-8.179279279
110.37	-8.179279279
110.0096396	-8.179279279
109.6492793	-8.179279279
109.2889189	-8.179279279
108.9285586	-8.179279279
108.5681982	-8.179279279
108.2078378	-8.179279279
107.8474775	-8.179279279
107.4871171	-8.179279279
107.1267568	-8.179279279
106.7663964	-8.179279279
106.406036	-8.179279279
106.0456757	-8.179279279
105.6853153	-8.179279279
105.324955	-8.179279279
103.1627928	-8.179279279
117.5772072	-8.53963964
115.415045	-8.53963964
115.0546847	-8.53963964
114.6943243	-8.53963964
114.333964	-8.53963964
113.9736036	-8.53963964
113.6132432	-8.53963964
113.2528829	-8.53963964
112.8925225	-8.53963964
112.5321622	-8.53963964
112.1718018	-8.53963964
111.8114414	-8.53963964
111.4510811	-8.53963964
111.0907207	-8.53963964
110.7303604	-8.53963964
110.37	-8.53963964
110.0096396	-8.53963964
109.6492793	-8.53963964
109.2889189	-8.53963964
108.9285586	-8.53963964
108.5681982	-8.53963964
108.2078378	-8.53963964
107.8474775	-8.53963964
107.4871171	-8.53963964
107.1267568	-8.53963964
106.7663964	-8.53963964
106.406036	-8.53963964
106.0456757	-8.53963964
105.6853153	-8.53963964
105.324955	-8.53963964
103.1627928	-8.53963964
117.5772072	-8.90
115.415045	-8.90
115.0546847	-8.90
114.6943243	-8.90
114.333964	-8.90
113.9736036	-8.90
113.6132432	-8.90
113.2528829	-8.90
112.8925225	-8.90
112.5321622	-8.90
112.1718018	-8.90
111.8114414	-8.90
111.4510811	-8.90
111.0907207	-8.90
110.7303604	-8.90
110.37	-8.90
110.0096396	-8.90
109.6492793	-8.90
109.2889189	-8.90
108.9285586	-8.90
108.5681982	-8.90
108.2078378	-8.90
107.8474775	-8.90
107.4871171	-8.90
107.1267568	-8.90
106.7663964	-8.90
106.406036	-8.90
106.0456757	-8.90
105.6853153	-8.90
105.324955	-8.90
103.1627928	-8.90
117.5772072	-9.26036036
115.415045	-9.26036036
115.0546847	-9.26036036
114.6943243	-9.26036036
114.333964	-9.26036036
113.9736036	-9.26036036
113.6132432	-9.26036036
113.2528829	-9.26036036
112.8925225	-9.26036036
112.5321622	-9.26036036
112.1718018	-9.26036036
111.8114414	-9.26036036
111.4510811	-9.26036036
111.0907207	-9.26036036
110.7303604	-9.26036036
110.37	-9.26036036
110.0096396	-9.26036036
109.6492793	-9.26036036
109.2889189	-9.26036036
108.9285586	-9.26036036
108.5681982	-9.26036036
108.2078378	-9.26036036
107.8474775	-9.26036036
107.4871171	-9.26036036
107.1267568	-9.26036036
106.7663964	-9.26036036
106.406036	-9.26036036
106.0456757	-9.26036036
105.6853153	-9.26036036
105.324955	-9.26036036
103.1627928	-9.26036036
117.5772072	-9.620720721
115.415045	-9.620720721
115.0546847	-9.620720721
114.6943243	-9.620720721
114.333964	-9.620720721
113.9736036	-9.620720721
113.6132432	-9.620720721
113.2528829	-9.620720721
112.8925225	-9.620720721
112.5321622	-9.620720721
112.1718018	-9.620720721
111.8114414	-9.620720721
111.4510811	-9.620720721
111.0907207	-9.620720721
110.7303604	-9.620720721
110.37	-9.620720721
110.0096396	-9.620720721
109.6492793	-9.620720721
109.2889189	-9.620720721
108.9285586	-9.620720721
108.5681982	-9.620720721
108.2078378	-9.620720721
107.8474775	-9.620720721
107.4871171	-9.620720721
107.1267568	-9.620720721
106.7663964	-9.620720721
106.406036	-9.620720721
106.0456757	-9.620720721
105.6853153	-9.620720721
105.324955	-9.620720721
103.1627928	-9.620720721
117.5772072	-9.981081081
115.415045	-9.981081081
115.0546847	-9.981081081
114.6943243	-9.981081081
114.333964	-9.981081081
113.9736036	-9.981081081
113.6132432	-9.981081081
113.2528829	-9.981081081
112.8925225	-9.981081081
112.5321622	-9.981081081
112.1718018	-9.981081081
111.8114414	-9.981081081
111.4510811	-9.981081081
111.0907207	-9.981081081
110.7303604	-9.981081081
110.37	-9.981081081
110.0096396	-9.981081081
109.6492793	-9.981081081
109.2889189	-9.981081081
108.9285586	-9.981081081
108.5681982	-9.981081081
108.2078378	-9.981081081
107.8474775	-9.981081081
107.4871171	-9.981081081
107.1267568	-9.981081081
106.7663964	-9.981081081
106.406036	-9.981081081
106.0456757	-9.981081081
105.6853153	-9.981081081
105.324955	-9.981081081
103.1627928	-9.981081081
117.5772072	-10.34144144
115.415045	-10.34144144
115.0546847	-10.34144144
114.6943243	-10.34144144
114.333964	-10.34144144
113.9736036	-10.34144144
113.6132432	-10.34144144
113.2528829	-10.34144144
112.8925225	-10.34144144
112.5321622	-10.34144144
112.1718018	-10.34144144
111.8114414	-10.34144144
111.4510811	-10.34144144
111.0907207	-10.34144144
110.7303604	-10.34144144
110.37	-10.34144144
110.0096396	-10.34144144
109.6492793	-10.34144144
109.2889189	-10.34144144
108.9285586	-10.34144144
108.5681982	-10.34144144
108.2078378	-10.34144144
107.8474775	-10.34144144
107.4871171	-10.34144144
107.1267568	-10.34144144
106.7663964	-10.34144144
106.406036	-10.34144144
106.0456757	-10.34144144
105.6853153	-10.34144144
105.324955	-10.34144144
103.1627928	-10.34144144
117.5772072	-10.7018018
115.415045	-10.7018018
115.0546847	-10.7018018
114.6943243	-10.7018018
114.333964	-10.7018018
113.9736036	-10.7018018
113.6132432	-10.7018018
113.2528829	-10.7018018
112.8925225	-10.7018018
112.5321622	-10.7018018
112.1718018	-10.7018018
111.8114414	-10.7018018
111.4510811	-10.7018018
111.0907207	-10.7018018
110.7303604	-10.7018018
110.37	-10.7018018
110.0096396	-10.7018018
109.6492793	-10.7018018
109.2889189	-10.7018018
108.9285586	-10.7018018
108.5681982	-10.7018018
108.2078378	-10.7018018
107.8474775	-10.7018018
107.4871171	-10.7018018
107.1267568	-10.7018018
106.7663964	-10.7018018
106.406036	-10.7018018
106.0456757	-10.7018018
105.6853153	-10.7018018
105.324955	-10.7018018
103.1627928	-10.7018018
117.5772072	-11.06216216
115.415045	-11.06216216
115.0546847	-11.06216216
114.6943243	-11.06216216
114.333964	-11.06216216
113.9736036	-11.06216216
113.6132432	-11.06216216
113.2528829	-11.06216216
112.8925225	-11.06216216
112.5321622	-11.06216216
112.1718018	-11.06216216
111.8114414	-11.06216216
111.4510811	-11.06216216
111.0907207	-11.06216216
110.7303604	-11.06216216
110.37	-11.06216216
110.0096396	-11.06216216
109.6492793	-11.06216216
109.2889189	-11.06216216
108.9285586	-11.06216216
108.5681982	-11.06216216
108.2078378	-11.06216216
107.8474775	-11.06216216
107.4871171	-11.06216216
107.1267568	-11.06216216
106.7663964	-11.06216216
106.406036	-11.06216216
106.0456757	-11.06216216
105.6853153	-11.06216216
105.324955	-11.06216216
103.1627928	-11.06216216
117.5772072	-11.42252252
115.415045	-11.42252252
115.0546847	-11.42252252
114.6943243	-11.42252252
114.333964	-11.42252252
113.9736036	-11.42252252
113.6132432	-11.42252252
113.2528829	-11.42252252
112.8925225	-11.42252252
112.5321622	-11.42252252
112.1718018	-11.42252252
111.8114414	-11.42252252
111.4510811	-11.42252252
111.0907207	-11.42252252
110.7303604	-11.42252252
110.37	-11.42252252
110.0096396	-11.42252252
109.6492793	-11.42252252
109.2889189	-11.42252252
108.9285586	-11.42252252
108.5681982	-11.42252252
108.2078378	-11.42252252
107.8474775	-11.42252252
107.4871171	-11.42252252
107.1267568	-11.42252252
106.7663964	-11.42252252
106.406036	-11.42252252
106.0456757	-11.42252252
105.6853153	-11.42252252
105.324955	-11.42252252
103.1627928	-11.42252252
117.5772072	-11.78288288
115.415045	-11.78288288
115.0546847	-11.78288288
114.6943243	-11.78288288
114.333964	-11.78288288
113.9736036	-11.78288288
113.6132432	-11.78288288
113.2528829	-11.78288288
112.8925225	-11.78288288
112.5321622	-11.78288288
112.1718018	-11.78288288
111.8114414	-11.78288288
111.4510811	-11.78288288
111.0907207	-11.78288288
110.7303604	-11.78288288
110.37	-11.78288288
110.0096396	-11.78288288
109.6492793	-11.78288288
109.2889189	-11.78288288
108.9285586	-11.78288288
108.5681982	-11.78288288
108.2078378	-11.78288288
107.8474775	-11.78288288
107.4871171	-11.78288288
107.1267568	-11.78288288
106.7663964	-11.78288288
106.406036	-11.78288288
106.0456757	-11.78288288
105.6853153	-11.78288288
105.324955	-11.78288288
103.1627928	-11.78288288
117.5772072	-12.14324324
115.415045	-12.14324324
115.0546847	-12.14324324
114.6943243	-12.14324324
114.333964	-12.14324324
113.9736036	-12.14324324
113.6132432	-12.14324324
113.2528829	-12.14324324
112.8925225	-12.14324324
112.5321622	-12.14324324
112.1718018	-12.14324324
111.8114414	-12.14324324
111.4510811	-12.14324324
111.0907207	-12.14324324
110.7303604	-12.14324324
110.37	-12.14324324
110.0096396	-12.14324324
109.6492793	-12.14324324
109.2889189	-12.14324324
108.9285586	-12.14324324
108.5681982	-12.14324324
108.2078378	-12.14324324
107.8474775	-12.14324324
107.4871171	-12.14324324
107.1267568	-12.14324324
106.7663964	-12.14324324
106.406036	-12.14324324
106.0456757	-12.14324324
105.6853153	-12.14324324
105.324955	-12.14324324
103.1627928	-12.14324324
117.5772072	-12.5036036
115.415045	-12.5036036
115.0546847	-12.5036036
114.6943243	-12.5036036
114.333964	-12.5036036
113.9736036	-12.5036036
113.6132432	-12.5036036
113.2528829	-12.5036036
112.8925225	-12.5036036
112.5321622	-12.5036036
112.1718018	-12.5036036
111.8114414	-12.5036036
111.4510811	-12.5036036
111.0907207	-12.5036036
110.7303604	-12.5036036
110.37	-12.5036036
110.0096396	-12.5036036
109.6492793	-12.5036036
109.2889189	-12.5036036
108.9285586	-12.5036036
108.5681982	-12.5036036
108.2078378	-12.5036036
107.8474775	-12.5036036
107.4871171	-12.5036036
107.1267568	-12.5036036
106.7663964	-12.5036036
106.406036	-12.5036036
106.0456757	-12.5036036
105.6853153	-12.5036036
105.324955	-12.5036036
103.1627928	-12.5036036
117.5772072	-16.10720721
115.415045	-16.10720721
115.0546847	-16.10720721
114.6943243	-16.10720721
114.333964	-16.10720721
113.9736036	-16.10720721
113.6132432	-16.10720721
113.2528829	-16.10720721
112.8925225	-16.10720721
112.5321622	-16.10720721
112.1718018	-16.10720721
111.8114414	-16.10720721
111.4510811	-16.10720721
111.0907207	-16.10720721
110.7303604	-16.10720721
110.37	-16.10720721
110.0096396	-16.10720721
109.6492793	-16.10720721
109.2889189	-16.10720721
108.9285586	-16.10720721
108.5681982	-16.10720721
108.2078378	-16.10720721
107.8474775	-16.10720721
107.4871171	-16.10720721
107.1267568	-16.10720721
106.7663964	-16.10720721
106.406036	-16.10720721
106.0456757	-16.10720721
105.6853153	-16.10720721
105.324955	-16.10720721
103.1627928	-16.10720721
